# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_GSMR_fitexfilter
# MongoDB_collection: guc_wal_20171101_20180501
# MongoDB_MUSICcollection: music_guc_wal_20171101_20180501
# season: 20171101_20180501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /scratch/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-10-23 11:01:41.233926
# radar: wal
# lat: 37.93
# lon: -75.47
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code
2017-11-01 12:00:00,37.93,-75.47,7.242002370186219,7.720664764201479,1,350.0,,False,,,,,,,,,,,None,2
2017-11-01 14:00:00,37.93,-75.47,9.24207451784933,9.747362420232916,1,350.0,,False,,,,,,,,,,,None,2
2017-11-01 16:00:00,37.93,-75.47,11.24217017364062,11.634106904353049,1,350.0,,False,,,,,,,,,,,None,2
2017-11-01 18:00:00,37.93,-75.47,13.242271783398166,13.504661363367374,1,350.0,,False,,,,,,,,,,,None,2
2017-11-01 20:00:00,37.93,-75.47,15.24235978146071,15.432415349222186,1,350.0,,False,,,,,,,,,,,None,2
2017-11-01 22:00:00,37.93,-75.47,17.24241783542051,17.384656306496726,1,350.0,,False,,,,,,,,,,,None,2
2017-11-02 12:00:00,37.93,-75.47,7.242280947188652,7.7258256830296705,1,350.0,,False,,,,,,,,,,,None,2
2017-11-02 14:00:00,37.93,-75.47,9.24233471477479,9.754493123068306,1,350.0,,False,,,,,,,,,,,None,2
2017-11-02 16:00:00,37.93,-75.47,11.24241200725941,11.637727243707877,1,350.0,,False,,,,,,,,,,,None,2
2017-11-02 18:00:00,37.93,-75.47,13.2424952402996,13.502263505176696,1,350.0,,False,,,,,,,,,,,None,2
2017-11-02 20:00:00,37.93,-75.47,15.24256481523891,15.428306740708809,1,350.0,,False,,,,,,,,,,,None,2
2017-11-02 22:00:00,37.93,-75.47,17.2426043726255,17.38004255477876,1,350.0,,False,,,,,,,,,,,None,2
2017-11-03 12:00:00,37.93,-75.47,7.242336505330013,7.730738938639373,1,350.0,,False,,,,,,,,,,,None,2
2017-11-03 14:00:00,37.93,-75.47,9.24237160419993,9.761299592191978,1,350.0,,False,,,,,,,,,,,None,2
2017-11-03 16:00:00,37.93,-75.47,11.242430246998167,11.641056465307608,1,350.0,,False,,,,,,,,,,,None,2
2017-11-03 18:00:00,37.93,-75.47,13.24249481953823,13.499661991998046,1,350.0,,False,,,,,,,,,,,None,2
2017-11-03 20:00:00,37.93,-75.47,15.242545689918183,15.424001215484571,1,350.0,,False,,,,,,,,,,,None,2
2017-11-03 22:00:00,37.93,-75.47,17.242566470869846,17.375228880648972,1,350.0,,False,,,,,,,,,,,None,2
2017-11-04 12:00:00,37.93,-75.47,7.242165648966076,7.735397561422966,1,350.0,,False,,,,,,,,,,,None,2
2017-11-04 14:00:00,37.93,-75.47,9.242181797433073,9.767776841397618,1,350.0,,False,,,,,,,,,,,None,2
2017-11-04 16:00:00,37.93,-75.47,11.24222151174322,11.644094746981892,1,350.0,,False,,,,,,,,,,,None,2
2017-11-04 18:00:00,37.93,-75.47,13.242267148257968,13.496858023382908,1,350.0,,False,,,,,,,,,,,None,2
2017-11-04 20:00:00,37.93,-75.47,15.242299041616615,15.4194995272954,1,350.0,,False,,,,,,,,,,,None,2
2017-11-04 22:00:00,37.93,-75.47,17.242300775990067,17.370216179050143,1,350.0,,False,,,,,,,,,,,None,2
2017-11-05 12:00:00,37.93,-75.47,7.241765111242879,7.739794660734807,1,350.0,,False,,,,,,,,,,,None,2
2017-11-05 14:00:00,37.93,-75.47,9.241762042634226,9.773920106226347,1,350.0,,False,,,,,,,,,,,None,2
2017-11-05 16:00:00,37.93,-75.47,11.241782565351677,11.646842363910348,1,350.0,,False,,,,,,,,,,,None,2
2017-11-05 18:00:00,37.93,-75.47,13.241809006735574,13.49385286085867,1,350.0,,False,,,,,,,,,,,None,2
2017-11-05 20:00:00,37.93,-75.47,15.241821667785908,15.414802564716801,1,350.0,,False,,,,,,,,,,,None,2
2017-11-05 22:00:00,37.93,-75.47,17.241804103382403,17.365005485666284,1,350.0,,False,,,,,,,,,,,None,2
2017-11-06 12:00:00,37.93,-75.47,7.241131852658919,7.7439234326819575,1,350.0,,False,,,,,,,,,,,None,2
