# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_GSMR_fitexfilter
# MongoDB_collection: guc_kap_20211101_20220501
# MongoDB_MUSICcollection: music_guc_kap_20211101_20220501
# season: 20211101_20220501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /scratch/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-10-23 11:01:41.233926
# radar: kap
# lat: 49.39
# lon: -82.32
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code
2021-11-01 12:00:00,49.39,-82.32,6.785844551281732,7.128795065480436,1,350.0,,False,,,,,,,,,,,None,2
2021-11-01 14:00:00,49.39,-82.32,8.785900189526352,9.164109418132194,1,350.0,,False,,,,,,,,,,,None,2
2021-11-01 16:00:00,49.39,-82.32,10.785977568315602,11.056502276614008,1,350.0,,False,,,,,,,,,,,None,2
2021-11-01 18:00:00,49.39,-82.32,12.78606315533798,12.923344447451864,1,350.0,,False,,,,,,,,,,,None,2
2021-11-01 20:00:00,49.39,-82.32,14.786140790730407,14.850252458544942,1,350.0,,False,,,,,,,,,,,None,2
2021-11-01 22:00:00,49.39,-82.32,16.786196018586217,16.800191501716867,1,350.0,,False,,,,,,,,,,,None,2
2021-11-02 12:00:00,49.39,-82.32,6.786081414937685,7.133720806666598,1,350.0,,False,,,,,,,,,,,None,2
2021-11-02 14:00:00,49.39,-82.32,8.786118123139127,9.171134013826183,1,350.0,,False,,,,,,,,,,,None,2
2021-11-02 16:00:00,49.39,-82.32,10.786176599853832,11.060305698035627,1,350.0,,False,,,,,,,,,,,None,2
2021-11-02 18:00:00,49.39,-82.32,12.78624328983069,12.921085269541027,1,350.0,,False,,,,,,,,,,,None,2
2021-11-02 20:00:00,49.39,-82.32,14.78630200621831,14.846199591942721,1,350.0,,False,,,,,,,,,,,None,2
2021-11-02 22:00:00,49.39,-82.32,16.78633826929416,16.795557415593763,1,350.0,,False,,,,,,,,,,,None,2
2021-11-03 12:00:00,49.39,-82.32,6.786089896978399,7.138402341710861,1,350.0,,False,,,,,,,,,,,None,2
2021-11-03 14:00:00,49.39,-82.32,8.786107565660414,9.177835231117228,1,350.0,,False,,,,,,,,,,,None,2
2021-11-03 16:00:00,49.39,-82.32,10.78614703565863,11.06381409240145,1,350.0,,False,,,,,,,,,,,None,2
2021-11-03 18:00:00,49.39,-82.32,12.78619472909001,12.918620238273189,1,350.0,,False,,,,,,,,,,,None,2
2021-11-03 20:00:00,49.39,-82.32,14.786234431906868,14.841948665998858,1,350.0,,False,,,,,,,,,,,None,2
2021-11-03 22:00:00,49.39,-82.32,16.786251639912315,16.7907240828306,1,350.0,,False,,,,,,,,,,,None,2
2021-11-04 12:00:00,49.39,-82.32,6.785868927592596,7.142832904085679,1,350.0,,False,,,,,,,,,,,None,2
2021-11-04 14:00:00,49.39,-82.32,8.785867484888126,9.184208065248859,1,350.0,,False,,,,,,,,,,,None,2
2021-11-04 16:00:00,49.39,-82.32,10.785887880850524,11.067027611876268,1,350.0,,False,,,,,,,,,,,None,2
2021-11-04 18:00:00,49.39,-82.32,12.785916515275115,12.915950661343736,1,350.0,,False,,,,,,,,,,,None,2
2021-11-04 20:00:00,49.39,-82.32,14.785937146721967,14.837500553741226,1,350.0,,False,,,,,,,,,,,None,2
2021-11-04 22:00:00,49.39,-82.32,16.785935245850624,16.785692529802198,1,350.0,,False,,,,,,,,,,,None,2
2021-11-05 12:00:00,49.39,-82.32,6.785417867372727,7.147005827734134,1,350.0,,False,,,,,,,,,,,None,2
2021-11-05 14:00:00,49.39,-82.32,8.78539727452077,9.190247758075866,1,350.0,,False,,,,,,,,,,,None,2
2021-11-05 16:00:00,49.39,-82.32,10.785398561689012,11.069946532514148,1,350.0,,False,,,,,,,,,,,None,2
2021-11-05 18:00:00,49.39,-82.32,12.785408106667902,12.91307792608678,1,350.0,,False,,,,,,,,,,,None,2
2021-11-05 20:00:00,49.39,-82.32,14.78540964043079,14.832856279967853,1,350.0,,False,,,,,,,,,,,None,2
2021-11-05 22:00:00,49.39,-82.32,16.785388607830033,16.780463937628554,1,350.0,,False,,,,,,,,,,,None,2
2021-11-06 12:00:00,49.39,-82.32,6.784736436413434,7.1509145295807865,1,350.0,,False,,,,,,,,,,,None,2
