# SuperDARN MSTID Index Datafile - Reduced Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2025-06-26 13:12:17.793722 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt_reducedIndex
#
# 20171101_20180501 Season Attributes:
# {'min_orig_rti_fraction': 0.2507825622232402}
#
# Individual Radar Attributes:
# pgr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_pgr_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_pgr_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'pgr', 'lat': 53.98, 'lon': -122.59, 'min_orig_rti_fraction': 0.2543085329970576}
# sas: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_sas_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_sas_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'sas', 'lat': 52.16, 'lon': -106.53, 'min_orig_rti_fraction': 0.25210084033613445}
# kap: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_kap_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_kap_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'kap', 'lat': 49.39, 'lon': -82.32, 'min_orig_rti_fraction': 0.2534427966101695}
# gbr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_gbr_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_gbr_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'gbr', 'lat': 53.32, 'lon': -60.46, 'min_orig_rti_fraction': 0.25097783572359844}
# cvw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cvw_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_cvw_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cvw', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': 0.2507825622232402}
# cve: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cve_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_cve_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cve', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': 0.2538488700564972}
# fhw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhw_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_fhw_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhw', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.25302084178087747}
# fhe: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhe_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_fhe_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhe', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.2518374120808198}
# bks: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_bks_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_bks_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'bks', 'lat': 37.1, 'lon': -77.95, 'min_orig_rti_fraction': 0.25201330532212884}
# wal: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_wal_20171101_20180501', 'MongoDB_MUSICcollection': 'music_guc_wal_20171101_20180501', 'season': '20171101_20180501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'wal', 'lat': 37.93, 'lon': -75.47, 'min_orig_rti_fraction': nan}
#
# Reduction Attributes:
# ('reduction_type', 'mean')
# ('zscore', True)
# ('daily_vals', True)
# ('smoothing_window', '4D')
# ('smoothing_type', 'mean')
#
,reduced_index,n_good_df,smoothed
2017-11-01,0.43327914483339636,28,0.8419933312351905
2017-11-02,0.9889103164232456,28,0.9092756734419728
2017-11-03,1.1037905324489294,27,1.0315443569621228
2017-11-04,1.1111227000623198,28,1.0678576937795996
2017-11-05,0.9223538789139956,28,1.1117776099022936
2017-11-06,1.1341636636931531,28,0.2171088463734766
2017-11-07,1.279470196939705,13,-0.2636435085584438
2017-11-08,-2.4675523540529474,8,-0.7322303762315839
2017-11-09,-1.0006555408136861,18,-1.0714590817747869
2017-11-10,-0.7401838069994074,19,-0.3648484849254339
2017-11-11,-0.0774446252331065,22,-0.07599363906933468
2017-11-12,0.3588900333444641,23,0.08607420138163255
2017-11-13,0.15476384261071083,23,0.3315418266037016
2017-11-14,-0.09191244519553851,22,0.36338885468104476
2017-11-15,0.9044258756551697,19,0.45926761519988857
2017-11-16,0.4862781456538367,20,0.6762779819241448
2017-11-17,0.538278884686086,19,0.2544245458890342
2017-11-18,0.7761290217014863,24,-0.07026470352347222
2017-11-19,-0.7829878684852727,25,-0.3161414437081253
2017-11-20,-0.8124788519961887,25,-0.22119378354541103
2017-11-21,-0.4452280760525264,16,0.1672840048707907
2017-11-22,1.1559196623523433,24,0.6090828974063397
2017-11-23,0.7709232851795343,23,0.8696820155488355
2017-11-24,0.9547167181460071,19,0.7159698399938017
2017-11-25,0.5971683965174572,18,0.7918302295412099
2017-11-26,0.5410709601322077,22,0.5761971959889312
2017-11-27,1.0743648433691673,23,0.6115418580541396
2017-11-28,0.09218458393689204,24,0.6737911975639489
2017-11-29,0.7385470447782916,21,0.6118430778523001
2017-11-30,0.7900683181714444,21,0.634017067975204
2017-12-01,0.826572364522572,19,0.5481471378599416
2017-12-02,0.18088054442850796,24,0.7261890485490685
2017-12-03,0.3950673243172419,21,-0.277507471498744
2017-12-04,1.502235960927952,18,-0.8282187202512503
2017-12-05,-3.1882137156686783,8,-0.8850885059633419
2017-12-06,-2.021964450581517,18,-1.1461545936036464
2017-12-07,0.16758818146887527,22,-0.25072914527905227
2017-12-08,0.4579716103667341,16,0.359869118339202
2017-12-09,0.3934880776296981,16,0.2566548478907081
2017-12-10,0.42042860389150005,19,0.09012489108982547
2017-12-11,-0.24526890032510035,17,0.11651855675462999
2017-12-12,-0.2081482168367964,17,0.1855093133139779
2017-12-13,0.49906274028891623,14,0.49899707858184983
2017-12-14,0.6963916301288917,22,0.6486288490434271
2017-12-15,1.0086821607463874,22,0.5274693123613797
2017-12-16,0.3903788650095128,19,0.5377142270413009
2017-12-17,0.014424593560726437,13,0.2754432007081772
2017-12-18,0.7373712888485765,13,0.24437685288295374
2017-12-19,-0.040401944586107554,19,0.40309532020836275
2017-12-20,0.26611347370861915,19,0.3907832404976111
2017-12-21,0.6492984628623625,20,0.5035758334080596
2017-12-22,0.6881229700055699,19,0.679952939727054
2017-12-23,0.4107684270556866,18,0.7406885979483117
2017-12-24,0.9716218989845965,19,0.5265392199520362
2017-12-25,0.8922410957473934,18,0.47731383983317255
2017-12-26,-0.1684745419795324,18,0.42731480750896655
2017-12-27,0.21386690658023236,17,0.44493344024012527
2017-12-28,0.7716257696877725,17,0.7657282258807436
2017-12-29,0.962715626672028,19,0.9139691826115941
2017-12-30,1.114704600582941,17,0.8580253562103839
2017-12-31,0.8068307335036347,18,0.9147137159755152
2018-01-01,0.5478504640829318,16,0.9749397986680637
2018-01-02,1.1894690657325528,16,1.0267610981775972
2018-01-03,1.3556089313531352,20,1.1299599234174929
2018-01-04,1.014115931541768,16,0.6120465691119714
2018-01-05,0.9606457650425152,21,0.2814655252851772
2018-01-06,-0.882184351489533,14,0.4277176064597771
2018-01-07,0.033284756045958416,20,0.4345392133732385
2018-01-08,1.5991242562401675,17,0.8457031916604785
2018-01-09,0.9879321926963608,14,1.1205511229976826
2018-01-10,0.762471561659427,17,1.0084869475934284
2018-01-11,1.132676481394775,17,1.2062110394384027
2018-01-12,1.1508675546231506,17,1.2031262449717475
2018-01-13,1.7788285600762581,9,1.1431542546888454
2018-01-14,0.7501323837928069,15,1.086846877432875
2018-01-15,0.8927885202631659,21,0.872562980102964
2018-01-16,0.925638045599269,24,0.8850862458460378
2018-01-17,0.9216929707566142,23,0.965675863345101
2018-01-18,0.8002254467651019,21,1.000401509113691
2018-01-19,1.2151469902594187,18,0.8379738051260915
2018-01-20,1.0645406286736292,14,1.0741562690873057
2018-01-21,0.27198215480621635,16,1.1838120708560704
2018-01-22,1.744955302609958,17,1.13552955179643
2018-01-23,1.6537701973344778,18,1.18130465971167
2018-01-24,0.871410552435067,20,1.0251032626036
2018-01-25,0.4550825864671773,22,0.6999261573725483
2018-01-26,1.120149714177678,22,0.6662340629958775
2018-01-27,0.35306177641027076,22,0.5931240036941184
2018-01-28,0.736642174928384,22,0.38105433943385614
2018-01-29,0.162642349260141,24,0.5405695609798816
2018-01-30,0.2718710571366286,26,0.5511243492240148
2018-01-31,0.991122662594373,27,0.5726841840161856
2018-02-01,0.7788613279049166,27,0.5394798016061892
2018-02-02,0.24888168842882463,28,0.4315082810882533
2018-02-03,0.13905352749664285,28,0.4281859811737321
2018-02-04,0.5592365805226289,28,0.4390341389010995
2018-02-05,0.7655721282468317,30,0.48135192002245986
2018-02-06,0.29227431933829434,30,0.4552367298741681
2018-02-07,0.30832465198208425,31,0.09490542861400389
2018-02-08,0.45477581992946187,31,-0.10894210763528679
2018-02-09,-0.675753076793825,30,-0.47050473367314277
2018-02-10,-0.5231158256588684,28,-0.5552389806976895
2018-02-11,-1.1379258521693396,29,-0.29614505695245075
2018-02-12,0.11583883183127462,31,-0.20363086831147637
2018-02-13,0.3606226181871301,30,0.22371198212957666
2018-02-14,-0.15305907109497074,31,0.2891149021996166
2018-02-15,0.5714455495948725,31,0.25056348187626126
2018-02-16,0.37745051211143443,31,0.23432478435925774
