# SuperDARN MSTID Index Datafile - Reduced Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2025-06-26 13:12:18.139855 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt_reducedIndex
#
# 20211101_20220501 Season Attributes:
# {'min_orig_rti_fraction': 0.2529104605375792}
#
# Individual Radar Attributes:
# pgr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_pgr_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_pgr_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'pgr', 'lat': 53.98, 'lon': -122.59, 'min_orig_rti_fraction': 0.2653034200968523}
# sas: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_sas_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_sas_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'sas', 'lat': 52.16, 'lon': -106.53, 'min_orig_rti_fraction': 0.26050279040926}
# kap: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_kap_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_kap_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'kap', 'lat': 49.39, 'lon': -82.32, 'min_orig_rti_fraction': nan}
# gbr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_gbr_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_gbr_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'gbr', 'lat': 53.32, 'lon': -60.46, 'min_orig_rti_fraction': 0.2582983193277311}
# cvw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cvw_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_cvw_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cvw', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': nan}
# cve: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cve_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_cve_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cve', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': nan}
# fhw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhw_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_fhw_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhw', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.2529104605375792}
# fhe: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhe_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_fhe_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhe', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.2547507639419404}
# bks: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_bks_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_bks_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'bks', 'lat': 37.1, 'lon': -77.95, 'min_orig_rti_fraction': 0.25555274403958617}
# wal: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_wal_20211101_20220501', 'MongoDB_MUSICcollection': 'music_guc_wal_20211101_20220501', 'season': '20211101_20220501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'wal', 'lat': 37.93, 'lon': -75.47, 'min_orig_rti_fraction': nan}
#
# Reduction Attributes:
# ('reduction_type', 'mean')
# ('zscore', True)
# ('daily_vals', True)
# ('smoothing_window', '4D')
# ('smoothing_type', 'mean')
#
,reduced_index,n_good_df,smoothed
2021-11-01,0.03424416349329781,13,-0.07327313436360354
2021-11-02,-0.6400992949961081,12,-0.5584460945904531
2021-11-03,0.3860357284119996,13,-0.9337489820130943
2021-11-04,-2.013964975271002,5,-1.4742842022847005
2021-11-05,-1.466967386197267,15,-1.5961569487431628
2021-11-06,-2.8022401760825324,12,-1.1118151400409797
2021-11-07,-0.1014552574218497,16,-0.7092748198879856
2021-11-08,-0.07659774046226892,18,0.14151997384533493
2021-11-09,0.14319389441470876,15,0.2176687717378843
2021-11-10,0.6009389988507495,15,0.40444342264541244
2021-11-11,0.20313993414834777,15,0.5398785861220488
2021-11-12,0.6705008631678435,18,0.42026637386227617
2021-11-13,0.684934548321254,17,0.5094722377049231
2021-11-14,0.12249014981165922,18,0.41782353424616014
2021-11-15,0.5599633895189357,15,0.4349865771226482
2021-11-16,0.30390604933279153,16,0.46594650289361905
2021-11-17,0.7535867198272063,15,0.2881117786744551
2021-11-18,0.24632985289554285,17,0.21892319859196135
2021-11-19,-0.15137550735772032,16,0.019421798101996648
2021-11-20,0.027151729002816545,15,-0.12105398514977238
2021-11-21,-0.0444188821326526,14,0.2078895912134399
2021-11-22,-0.31557328011153324,16,0.5969133315724932
2021-11-23,1.1643987980951287,12,0.8875655775754363
2021-11-24,1.5832466904390297,16,1.1657545735356303
2021-11-25,1.11819010187912,15,1.0861850126095807
2021-11-26,0.7971827037292427,12,1.0030375675400562
2021-11-27,0.84612055439093,15,1.1242977446187026
2021-11-28,1.2506569101609317,15,1.176087304354723
2021-11-29,1.6032308101937054,14,1.2437753617534093
2021-11-30,1.0043409426733252,11,1.3594907429653373
2021-12-01,1.1168727839856754,10,1.1336808597443346
2021-12-02,1.713518435008643,13,1.012181687763762
2021-12-03,0.6999912773096942,10,0.8925053104821068
2021-12-04,0.5183442547510352,12,0.645669655622484
2021-12-05,0.6381672748590543,10,0.8277824523888868
2021-12-06,0.726175815570152,13,1.0224391348801563
2021-12-07,1.4284424643753055,15,1.0466693495014046
2021-12-08,1.2969709847161128,15,1.1392503194510626
2021-12-09,0.7350881333440474,14,0.9328554941328566
2021-12-10,1.0964996953687844,14,0.724989533384284
2021-12-11,0.6028631631024817,12,0.8488517400458553
2021-12-12,0.46550714172182245,9,0.558539125049393
2021-12-13,1.2305369599903324,11,0.44922585042361296
2021-12-14,-0.0647507646170645,13,0.5284264815671283
2021-12-15,0.1656100645993615,8,0.462167938924243
2021-12-16,0.7823096662958839,8,0.7473026750539394
2021-12-17,0.965502789418791,8,1.244364000937102
2021-12-18,1.0757881799017213,7,1.4038070089241754
2021-12-19,2.153855368132011,7,1.3705762296545392
2021-12-20,1.4200816982441782,7,1.376417813939473
2021-12-21,0.8325796723402459,6,1.1099452512667365
2021-12-22,1.099154517041456,8,1.1118150773839381
2021-12-23,1.0879651174410654,7,1.1027200826430663
2021-12-24,1.4275610027129852,8,1.0025499892172784
2021-12-25,0.7961996933767581,7,1.1568411377120364
2021-12-26,0.6984741433383049,7,0.93123228017453
2021-12-27,1.705129711420097,8,0.787805176662187
2021-12-28,0.5251255725629598,7,0.7860453584325806
2021-12-29,0.22249127932738585,7,0.7157872552080622
2021-12-30,0.6914348704198799,7,0.9260041010347599
2021-12-31,1.4240972985220233,7,1.167493672274826
2022-01-01,1.3659929558697508,7,1.077473615452664
2022-01-02,1.18844956428765,5,0.9712000695229974
2022-01-03,0.33135464313123236,7,0.840610198589674
2022-01-04,0.9990031148033565,9,0.757873400670162
2022-01-05,0.8436334721364571,9,0.8692697426019096
2022-01-06,0.857502372609602,9,0.8641924285195276
2022-01-07,0.7769400108582226,9,0.8640335547075437
2022-01-08,0.9786938584738287,10,0.683747635775873
2022-01-09,0.8429979768885213,7,0.49716051865054106
2022-01-10,0.1363586968829195,8,0.47860843363912503
2022-01-11,0.03059154235689462,5,0.4067673980249989
2022-01-12,0.9044855184281648,9,0.9274356062938022
2022-01-13,0.5556338344320166,9,1.4871862672832568
2022-01-14,2.2190315299581327,9,1.3887605585124145
2022-01-15,2.269594186314712,8,1.5277708761365985
2022-01-16,0.5107826833447973,10,0.5115683690501114
2022-01-17,1.1116751049287519,6,-0.36465563351000707
2022-01-18,-1.8457784983878158,10,-0.579065048106238
2022-01-19,-1.2353018239257616,11,-0.9088769347321742
2022-01-20,-0.34685497504012686,11,-0.5540494150554572
2022-01-21,-0.20757244157499263,9,-0.170859034204363
2022-01-22,-0.426468419680948,11,-0.21266904727049674
2022-01-23,0.29745969947861545,11,-0.20677225482549488
2022-01-24,-0.5140950273046618,11,-0.15389958243175572
2022-01-25,-0.18398527179498525,9,-0.12568836603410685
2022-01-26,-0.21497773010599128,9,0.04283350024763484
2022-01-27,0.4103045650692108,10,-0.01367562669782453
2022-01-28,0.15999243782230493,10,0.041199250097619676
2022-01-29,-0.41002177957682273,11,-0.2564179741029985
2022-01-30,0.004521777075785549,12,-0.2961091366171212
2022-01-31,-0.7801643317332619,11,-0.152774319323012
2022-02-01,0.0012277877658142388,12,-0.5841425543914619
2022-02-02,0.16331748959961398,9,-0.5226808525535489
2022-02-03,-1.7209511631980141,9,-0.4231687772673322
2022-02-04,-0.5343175243816097,10,-0.44146979690943
2022-02-05,0.3992760889106807,13,0.022851670372120547
2022-02-06,0.09011341103122295,13,0.050612615716875684
2022-02-07,0.13633470592818803,9,0.04661949143339253
2022-02-08,-0.4232737430025892,10,-0.4221134269779493
2022-02-09,0.3833035917767481,11,-0.31317431364894444
2022-02-10,-1.7848182626141442,7,-0.3115859059735187
2022-02-11,0.5720911592442074,13,-0.7142023993068101
2022-02-12,-0.4169201123008862,12,-0.534290579658589
2022-02-13,-1.2271623815564172,12,-0.7811218200118378
2022-02-14,-1.06517098402126,13,-0.6874987967681034
