# SuperDARN MSTID Index Datafile - Reduced Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2025-06-26 13:12:18.053821 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt_reducedIndex
#
# 20201101_20210501 Season Attributes:
# {'min_orig_rti_fraction': 0.25009219988936016}
#
# Individual Radar Attributes:
# pgr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_pgr_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_pgr_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'pgr', 'lat': 53.98, 'lon': -122.59, 'min_orig_rti_fraction': 0.2611567354214413}
# sas: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_sas_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_sas_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'sas', 'lat': 52.16, 'lon': -106.53, 'min_orig_rti_fraction': 0.2606064618644068}
# kap: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_kap_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_kap_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'kap', 'lat': 49.39, 'lon': -82.32, 'min_orig_rti_fraction': nan}
# gbr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_gbr_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_gbr_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'gbr', 'lat': 53.32, 'lon': -60.46, 'min_orig_rti_fraction': 0.2593610973801285}
# cvw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cvw_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_cvw_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cvw', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': nan}
# cve: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cve_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_cve_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cve', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': nan}
# fhw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhw_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_fhw_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhw', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.2546245771035687}
# fhe: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhe_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_fhe_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhe', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.25009219988936016}
# bks: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_bks_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_bks_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'bks', 'lat': 37.1, 'lon': -77.95, 'min_orig_rti_fraction': 0.2518309269721699}
# wal: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_wal_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_wal_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'wal', 'lat': 37.93, 'lon': -75.47, 'min_orig_rti_fraction': 0.251890756302521}
#
# Reduction Attributes:
# ('reduction_type', 'mean')
# ('zscore', True)
# ('daily_vals', True)
# ('smoothing_window', '4D')
# ('smoothing_type', 'mean')
#
,reduced_index,n_good_df,smoothed
2020-11-01,0.7912648821187838,14,0.5083476926855682
2020-11-02,0.3221499870032231,16,0.5021482795013626
2020-11-03,0.4116282089346978,19,0.47376729881281016
2020-11-04,0.48355003994874607,19,0.5672089597149168
2020-11-05,0.6777409593645736,19,0.6233689447837731
2020-11-06,0.6959166306116497,15,0.5859473080269657
2020-11-07,0.6362681492101231,18,0.5093593634235283
2020-11-08,0.33386349292151646,17,0.48328103957095925
2020-11-09,0.371389180950824,18,0.5623109485050349
2020-11-10,0.5916033352013734,17,0.6627620815986864
2020-11-11,0.9523877849464258,18,0.7527040852997942
2020-11-12,0.7356680252961224,16,0.7460169582114656
2020-11-13,0.7311571957552547,13,0.659392836122027
2020-11-14,0.5648548268480595,14,0.6664634063811513
2020-11-15,0.6058912965886714,13,0.6812149450990792
2020-11-16,0.7639503063326196,13,0.7094876637362478
2020-11-17,0.7901633506269664,13,0.8014746192317335
2020-11-18,0.6779457013967338,13,0.7840639271652077
2020-11-19,0.973839118570614,13,0.7997487041757656
2020-11-20,0.6943075380665165,12,0.6116674822652126
2020-11-21,0.8529024586691982,9,0.510093687295472
2020-11-22,-0.07437918624547817,12,0.43526101712441906
2020-11-23,0.5675439386916515,12,0.3906880975770146
2020-11-24,0.3949768573823047,14,0.5640061732268016
2020-11-25,0.6746107804795802,11,0.6074167312908623
2020-11-26,0.6188931163536698,16,0.7032946538529224
2020-11-27,0.7411861709478945,13,0.7818439373392233
2020-11-28,0.7784885476305452,12,0.8015725676621381
2020-11-29,0.9888079144247838,14,0.8262079853855314
2020-11-30,0.6978076376453288,14,0.8740162168384498
2020-12-01,0.8397278418414678,14,0.8120688288073292
2020-12-02,0.9697214734422187,14,0.874752338963925
2020-12-03,0.7410183623003017,6,0.851795703261673
2020-12-04,0.9485416782717117,12,0.8571238039991027
2020-12-05,0.7479012990324596,12,0.8600176149474633
2020-12-06,0.9910338763919377,12,0.9132366783232183
2020-12-07,0.7525936060937443,8,1.032740093863867
2020-12-08,1.1614179317747317,14,1.0862519235209813
2020-12-09,1.2259149611950542,13,1.112066293112594
2020-12-10,1.2050811950203952,10,1.0068406498817608
2020-12-11,0.8558510844601948,13,0.8929579648586001
2020-12-12,0.7405153588513986,16,0.7410325236848362
2020-12-13,0.7703842211024119,12,0.7294158621278353
2020-12-14,0.5973794303253396,17,0.7679846703928074
2020-12-15,0.8093844382321911,15,0.7434070667175523
2020-12-16,0.8947905919112868,17,0.7380672415092953
2020-12-17,0.6720738064013915,17,0.6695864447168378
2020-12-18,0.5760201294923117,17,0.5880731594060834
2020-12-19,0.5354612510623612,17,0.6223436798250895
2020-12-20,0.5687374506682693,17,0.5270372723395172
2020-12-21,0.8091558880774158,16,0.442780871017262
2020-12-22,0.19479449955002273,13,0.3738472002936186
2020-12-23,0.1984356457733403,17,0.3028323516466031
2020-12-24,0.29300276777369577,17,0.34677317180165756
2020-12-25,0.5250964934893536,17,0.3884132767562145
2020-12-26,0.3705577801702407,17,0.49364192762595194
2020-12-27,0.3649960655915681,17,0.521896399914389
2020-12-28,0.7139173712526453,17,0.6764030739621555
2020-12-29,0.6381143826431017,18,0.8080429186823693
2020-12-30,0.9885844763613066,8,0.6894606324295003
2020-12-31,0.8915554444724239,12,0.6108202427402806
2021-01-01,0.23958822624116913,17,0.4194840542331035
2021-01-02,0.32355282388622264,17,0.33868316533373244
2021-01-03,0.22323972233259842,17,0.4936753328162757
2021-01-04,0.5683518888749396,15,0.47251555522939453
2021-01-05,0.8595568961713419,13,0.3206000077132364
2021-01-06,0.23891371353869834,14,0.16367110487250405
2021-01-07,-0.3844224677320342,16,-0.02152902388652035
2021-01-08,-0.05936372248798993,16,-0.05292497108852599
2021-01-09,0.11875638113524427,16,0.575533142731016
2021-01-10,0.11332992473067577,15,0.6730802349556693
2021-01-11,2.1294099875461336,9,0.7432133570748466
2021-01-12,0.3308246464106233,7,0.8565529402936374
2021-01-13,0.39928886961195365,7,0.3046478367153121
2021-01-14,0.5666882576058386,9,0.2720251629303323
2021-01-15,-0.07821042676716722,15,0.18701631832903595
2021-01-16,0.2003339512707041,13,0.002424536817819782
2021-01-17,0.059253491206768184,17,0.1411922809451502
2021-01-18,-0.17167886843902594,15,-0.014551756798034221
2021-01-19,0.47686054974215447,15,-0.05997412466556707
2021-01-20,-0.4226421997020336,14,0.017393027127097734
2021-01-21,-0.12243598026336319,15,0.009888626294688535
2021-01-22,0.13778973873163328,13,0.18526520560421342
2021-01-23,0.44684294641251765,9,0.47896533659856133
2021-01-24,0.278864117536066,9,0.4534645645115799
2021-01-25,1.0523645437140283,14,0.46430148310596775
2021-01-26,0.03578665038370773,14,0.5022365684827381
2021-01-27,0.490190620790069,15,0.25762362010309914
2021-01-28,0.43060445904314737,18,0.25608348413390725
2021-01-29,0.07391275019547242,17,0.1809914924514195
2021-01-30,0.029626106506940336,19,0.0802268751352998
2021-01-31,0.1898226540601179,20,0.16226004038518774
2021-02-01,0.027545989778668574,20,0.20771274258059966
2021-02-02,0.4020454111950241,17,0.18678270738709918
2021-02-03,0.21143691528858802,17,0.2571477169631006
2021-02-04,0.10610251328611599,19,0.2539517234898453
2021-02-05,0.3090060280826744,18,0.1446568223487443
2021-02-06,0.3892614373020027,19,-0.018426014527414644
2021-02-07,-0.22574268927581595,14,-0.1000507061150005
2021-02-08,-0.5462288342185198,20,-0.3860443678351628
2021-02-09,-0.017492738267668995,20,-0.3695732611639612
2021-02-10,-0.7547132095786465,17,-0.24255625612723464
2021-02-11,-0.15985826259100955,20,-0.2077722633755167
2021-02-12,-0.03816081407161349,20,-0.012135358520359834
2021-02-13,0.12164323273920273,16,0.03845453923436179
2021-02-14,0.02783440984198098,16,0.34283023710716776
2021-02-15,0.04250132842787696,16,0.1786445678803454
2021-02-16,1.1793419774196103,11,0.18048732692554845
2021-02-17,-0.5350994441680866,16,0.3146462437315366
2021-02-18,0.035205446022793026,17,0.11066750425977764
2021-02-19,0.5791369956518297,15,0.2760638368718113
2021-02-20,0.3634270195325744,14,-0.09630787437186195
2021-02-21,0.12648588628004798,17,-0.3944688882471459
2021-02-22,-1.4542813989519,14,-0.49937308016574766
2021-02-23,-0.6135070598493061,17,-1.0472396504919417
2021-02-24,-0.05618974814183274,11,-0.814887616465634
2021-02-25,-2.064980395024728,11,-0.7870450508148877
2021-02-26,-0.5248732628466695,19,-0.7998930412424802
2021-02-27,-0.5021367972463209,26,-0.33921268287401085
2021-02-28,-0.10758170985220251,30,-0.06404122038286872
