# SuperDARN MSTID Index Datafile
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2025-06-26 13:12:17.071604 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt
#
# Global Attributes (Applies to All Seasons Loaded in ParameterObject):
# {'radars': ['pgr', 'sas', 'kap', 'gbr', 'cvw', 'cve', 'fhw', 'fhe', 'bks', 'wal'], 'seasons': ['20101101_20110501', '20111101_20120501', '20121101_20130501', '20131101_20140501', '20141101_20150501', '20151101_20160501', '20161101_20170501', '20171101_20180501', '20181101_20190501', '20191101_20200501', '20201101_20210501', '20211101_20220501'], 'min_orig_rti_fraction': 0.25}
#
# 20201101_20210501 Season Attributes:
# {'min_orig_rti_fraction': 0.25009219988936016}
#
# Radar Attributes:
# pgr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_pgr_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_pgr_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'pgr', 'lat': 53.98, 'lon': -122.59, 'min_orig_rti_fraction': 0.2611567354214413}
# sas: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_sas_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_sas_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'sas', 'lat': 52.16, 'lon': -106.53, 'min_orig_rti_fraction': 0.2606064618644068}
# kap: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_kap_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_kap_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'kap', 'lat': 49.39, 'lon': -82.32, 'min_orig_rti_fraction': nan}
# gbr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_gbr_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_gbr_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'gbr', 'lat': 53.32, 'lon': -60.46, 'min_orig_rti_fraction': 0.2593610973801285}
# cvw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cvw_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_cvw_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cvw', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': nan}
# cve: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cve_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_cve_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cve', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': nan}
# fhw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhw_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_fhw_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhw', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.2546245771035687}
# fhe: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhe_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_fhe_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhe', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.25009219988936016}
# bks: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_bks_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_bks_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'bks', 'lat': 37.1, 'lon': -77.95, 'min_orig_rti_fraction': 0.2518309269721699}
# wal: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_wal_20201101_20210501', 'MongoDB_MUSICcollection': 'music_guc_wal_20201101_20210501', 'season': '20201101_20210501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'wal', 'lat': 37.93, 'lon': -75.47, 'min_orig_rti_fraction': 0.251890756302521}
#
datetime,pgr,sas,kap,gbr,cvw,cve,fhw,fhe,bks,wal
2020-11-01 00:00:00,,,,,,,,,,
2020-11-01 10:00:00,,,,,,,,,,
2020-11-01 12:00:00,,,,0.0024226451651611553,,,,,,
2020-11-01 14:00:00,,,,-0.004867424652621044,,,0.017020910704013265,0.0025980452486747893,,
2020-11-01 16:00:00,,0.00617051430326018,,-0.0008744601784198788,,,0.009479565681589428,0.0065568017091419215,,
2020-11-01 18:00:00,0.018773178970825095,,,,,,0.0022904120125429137,0.0048955531890680455,,
2020-11-01 20:00:00,0.0027343618828311847,,,,,,0.0036313414186916063,0.005208447010050404,,
2020-11-01 22:00:00,,,,,,,,,,
2020-11-02 00:00:00,,,,,,,,,,
2020-11-02 10:00:00,,,,,,,,,,
2020-11-02 12:00:00,,,,-0.0020122913929458454,,,,,,
2020-11-02 14:00:00,,,,-0.0022758912624291964,,,0.0022396141381464023,0.0036952330636071556,,
2020-11-02 16:00:00,,0.0011892148455017182,,-0.0057905239765870505,,,-0.006117239596953452,-0.002352235619157683,,
2020-11-02 18:00:00,0.0003786230606266907,0.003216436992721904,,,,,0.0004753518584937614,0.0002644227101252629,,
2020-11-02 20:00:00,0.0036361784908027464,0.003218341286707835,,,,,0.002894604209503883,0.0026919011666785126,,
2020-11-02 22:00:00,,,,,,,,,,
2020-11-03 00:00:00,,,,,,,,,,
2020-11-03 10:00:00,,,,,,,,,,
2020-11-03 12:00:00,,,,0.004390368344447332,,,,,,
2020-11-03 14:00:00,,,,0.002201395982375856,,,-0.0032363024147938923,-0.006230096357451093,0.002574560403434967,
2020-11-03 16:00:00,,0.0015267463483683717,,0.000325579154280028,,,0.0010908979384793799,-0.008740027947785795,-0.0021874706669148423,
2020-11-03 18:00:00,0.006487889117132994,0.0032450568714298463,,,,,0.005961097070273816,0.001628715193838577,0.0025261688043287894,
2020-11-03 20:00:00,0.0028551428878644254,0.0024468595946443494,,,,,0.003248088276251295,-0.0005283713471834752,,
2020-11-03 22:00:00,,,,,,,,,,
2020-11-04 00:00:00,,,,,,,,,,
2020-11-04 10:00:00,,,,,,,,,,
2020-11-04 12:00:00,,,,0.0023774174731055124,,,,,,
2020-11-04 14:00:00,,,,-0.001624411615982776,,,0.008417538622993277,0.003055629292325209,0.0047744111203081845,
2020-11-04 16:00:00,,-7.35994139746105e-05,,0.0003666332810129164,,,0.0078950381561843,0.0017212028957799162,0.004620135639942425,
2020-11-04 18:00:00,0.0005487332546072517,-0.00025344369055029816,,,,,0.0034677001898104735,-0.0008980417624413158,-0.0007430463609415088,
2020-11-04 20:00:00,0.002520166815572433,0.003408861661695662,,,,,0.0015510747723084522,0.005703099291856357,,
2020-11-04 22:00:00,,,,,,,,,,
2020-11-05 00:00:00,,,,,,,,,,
2020-11-05 10:00:00,,,,,,,,,,
2020-11-05 12:00:00,,,,0.0006845080970355705,,,,,,
2020-11-05 14:00:00,,,,0.0003116051649255506,,,0.01572106159683265,0.006570061676166539,0.001997302548501014,
2020-11-05 16:00:00,,0.0031107212037447193,,0.0002993583643784821,,,0.004587191236639481,0.006460044334152287,0.0034425217884040548,
2020-11-05 18:00:00,0.004064197968554824,0.006373824035707362,,,,,0.0051643988542600765,0.004952040084010992,0.0033467321456233158,
2020-11-05 20:00:00,0.004323284046069996,0.004384560391668819,,,,,0.008843909412627497,0.006035274703044967,,
2020-11-05 22:00:00,,,,,,,,,,
2020-11-06 00:00:00,,,,,,,,,,
2020-11-06 10:00:00,,,,,,,,,,
2020-11-06 12:00:00,,,,,,,,,,
2020-11-06 14:00:00,,,,-0.0030710902210661258,,,,0.009821775805910116,0.008323235192157316,
2020-11-06 16:00:00,,0.014508307094781871,,-0.005637738013161636,,,0.004801595639153914,-0.0016789629975298927,0.007223695390234722,
2020-11-06 18:00:00,0.0032769683692789645,,,,,,0.006500477267621363,-0.000703668283931742,0.0038203385169854505,
2020-11-06 20:00:00,-0.0020357870494696296,,,,,,0.010289394903816857,0.006842171805245535,,
2020-11-06 22:00:00,,,,,,,,,,
2020-11-07 00:00:00,,,,,,,,,,
2020-11-07 10:00:00,,,,,,,,,,
2020-11-07 12:00:00,,,,,,,,,,
2020-11-07 14:00:00,,,,0.005306464346446016,,,0.0032976647145594494,-1.6130192629793426e-05,-0.0021665904959890154,
2020-11-07 16:00:00,,0.0076482506241661195,,0.0019319868102231313,,,0.00666959525304994,0.003213524985756272,4.7352674826626325e-05,
2020-11-07 18:00:00,0.005307775726124614,0.006681503522940451,,,,,-0.0003821977091614767,-0.002786297140981654,0.006223694432955513,
2020-11-07 20:00:00,0.004448923963865336,0.006219147114814082,,,,,0.007608363660910447,0.011289626898198806,,
2020-11-07 22:00:00,,,,,,,,,,
2020-11-08 00:00:00,,,,,,,,,,
2020-11-08 10:00:00,,,,,,,,,,
2020-11-08 12:00:00,,,,,,,,,,
2020-11-08 14:00:00,,,,-0.0053882721907280735,,,0.009483307622221477,0.003260087021230443,-0.0004305621471803892,
2020-11-08 16:00:00,,0.0001451809023934073,,-0.001974784949220801,,,0.0033530415822008997,0.006914036637941633,-0.004175769810629363,
2020-11-08 18:00:00,-0.0004215561237069997,0.0019024515434607522,,,,,0.0018599619431304757,0.005063934852512657,-0.0017866841559483185,
2020-11-08 20:00:00,-0.000562868021236034,,,,,,-0.00046914288569391575,0.005104674291297695,,
2020-11-08 22:00:00,,,,,,,,,,
2020-11-09 00:00:00,,,,,,,,,,
2020-11-09 10:00:00,,,,,,,,,,
2020-11-09 12:00:00,,,,,,,,,,
2020-11-09 14:00:00,,,,-0.0014602093758900754,,,0.013707657205573034,0.0024858941069048094,-0.007285217537020719,
2020-11-09 16:00:00,,0.0013717539683666287,,0.004571423871309577,,,0.0015454307798446194,-0.0031551769681089498,0.003559827745827174,
2020-11-09 18:00:00,0.0023393358289611793,-0.0007976592859811369,,,,,-0.003789155979040778,-0.004758433671081697,0.008688866938644213,
2020-11-09 20:00:00,0.005948023357420943,0.0018865072378121976,,,,,-0.011426861707958239,-0.003645236038857758,,
2020-11-09 22:00:00,,,,,,,,,,
2020-11-10 00:00:00,,,,,,,,,,
2020-11-10 10:00:00,,,,,,,,,,
