# SuperDARN MSTID Index Datafile
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2025-06-26 13:12:16.971479 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt
#
# Global Attributes (Applies to All Seasons Loaded in ParameterObject):
# {'radars': ['pgr', 'sas', 'kap', 'gbr', 'cvw', 'cve', 'fhw', 'fhe', 'bks', 'wal'], 'seasons': ['20101101_20110501', '20111101_20120501', '20121101_20130501', '20131101_20140501', '20141101_20150501', '20151101_20160501', '20161101_20170501', '20171101_20180501', '20181101_20190501', '20191101_20200501', '20201101_20210501', '20211101_20220501'], 'min_orig_rti_fraction': 0.25}
#
# 20101101_20110501 Season Attributes:
# {'min_orig_rti_fraction': 0.25005252100840336}
#
# Radar Attributes:
# pgr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_pgr_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_pgr_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'pgr', 'lat': 53.98, 'lon': -122.59, 'min_orig_rti_fraction': 0.25908613445378154}
# sas: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_sas_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_sas_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'sas', 'lat': 52.16, 'lon': -106.53, 'min_orig_rti_fraction': 0.2502681923833363}
# kap: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_kap_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_kap_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'kap', 'lat': 49.39, 'lon': -82.32, 'min_orig_rti_fraction': 0.25005252100840336}
# gbr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_gbr_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_gbr_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'gbr', 'lat': 53.32, 'lon': -60.46, 'min_orig_rti_fraction': 0.25667016806722687}
# cvw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cvw_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_cvw_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cvw', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': 0.255}
# cve: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cve_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_cve_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cve', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': 0.26280478739220936}
# fhw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhw_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_fhw_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhw', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.25639801375095495}
# fhe: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhe_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_fhe_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhe', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.3098213776179878}
# bks: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_bks_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_bks_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'bks', 'lat': 37.1, 'lon': -77.95, 'min_orig_rti_fraction': 0.25682773109243695}
# wal: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_wal_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_wal_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'wal', 'lat': 37.93, 'lon': -75.47, 'min_orig_rti_fraction': 0.25550830088132814}
#
datetime,pgr,sas,kap,gbr,cvw,cve,fhw,fhe,bks,wal
2010-11-01 00:00:00,,,,,,,,,,
2010-11-01 10:00:00,,,,,,,,,,
2010-11-01 12:00:00,,,,,,,,,,
2010-11-01 14:00:00,,,,0.00951248635919261,,,,-0.0027268603935038218,-0.003155508913916539,
2010-11-01 16:00:00,,,0.0059590701893339915,0.008064508995114905,,,,-0.007808848247673164,-0.0045750520588534425,
2010-11-01 18:00:00,-0.002008398684023917,,0.0008431356646415945,,,,,-0.006268983385577076,0.020498678125037154,
2010-11-01 20:00:00,-0.005948574504078616,,,,,,0.005621591010713783,-0.00566933883207174,0.005000728834074226,
2010-11-01 22:00:00,,,,,,,,,,
2010-11-02 00:00:00,,,,,,,,,,
2010-11-02 10:00:00,,,,,,,,,,
2010-11-02 12:00:00,,,,,,,,,,
2010-11-02 14:00:00,,,0.004009897452901107,0.009270601730815503,,,0.006194391573686971,0.0034485182223467424,0.010209543801359636,
2010-11-02 16:00:00,,-0.008650242594356062,-2.9718697011889482e-05,-0.0006533265088745492,,,-0.001979664642672405,-0.010168163138342316,-0.0007885027724689186,
2010-11-02 18:00:00,-0.009910631948288156,,0.0014299964731547315,,,,-0.007957766917319262,-0.0089272942934696,-0.005018654252653485,
2010-11-02 20:00:00,-0.010528886557480674,,,,,,-0.004769753380202879,-0.003540109231522189,0.018485510385527544,
2010-11-02 22:00:00,,,,,,,,,,
2010-11-03 00:00:00,,,,,,,,,,
2010-11-03 10:00:00,,,,,,,,,,
2010-11-03 12:00:00,,,,,,,,,,
2010-11-03 14:00:00,,,,-0.021240655473062045,,,0.006578709763237003,-0.00043606401843648433,-0.0022616759479335453,
2010-11-03 16:00:00,,,,0.008561380029768787,,,-0.0029207248174605125,-0.007871189151370228,-0.005733529256110766,
2010-11-03 18:00:00,0.024947534058224502,,-0.008227033348779155,,,,-0.006251521038555311,-0.008433994019533531,0.00392013355425209,
2010-11-03 20:00:00,0.0006666817235741169,,,,,,-0.002249361629473197,-0.007156944884917898,-0.003190169293845428,
2010-11-03 22:00:00,,,,,,,,,,
2010-11-04 00:00:00,,,,,,,,,,
2010-11-04 10:00:00,,,,,,,,,,
2010-11-04 12:00:00,,,,,,,,,,
2010-11-04 14:00:00,,,0.006012699966834613,-0.0010325307166442622,,,,-0.00220116488399299,0.009452443836305672,
2010-11-04 16:00:00,,,-0.00047422607274068024,-0.006707870019230422,,,0.004877626098118169,-0.0022592594303933048,-0.008430872964198172,
2010-11-04 18:00:00,-0.0009681992543366916,,0.0025318127629875855,,,,-0.002752761458193257,-0.012690022176818017,0.00036567940038778027,
2010-11-04 20:00:00,-0.009204356597789662,,,,,,-0.005206762251712984,0.006079457429532047,0.012338641197777228,
2010-11-04 22:00:00,,,,,,,,,,
2010-11-05 00:00:00,,,,,,,,,,
2010-11-05 10:00:00,,,,,,,,,,
2010-11-05 12:00:00,,,,,,,,,,
2010-11-05 14:00:00,,,-0.0023023055525031922,-0.011141450079862251,,,,-0.0014951675660322273,0.011612251644061185,
2010-11-05 16:00:00,,,0.00378148957977668,0.0006774457167237004,,,0.000564733950677746,0.003636704314054697,0.007478929823898116,
2010-11-05 18:00:00,0.04475587244500999,,-0.007481400979692998,,,,-0.008012339436230325,-0.0076738210585571235,0.011146778471690781,
2010-11-05 20:00:00,0.014543931809112724,,,,,,-0.012923208223719175,-0.01075515705941501,0.01929273809073962,
2010-11-05 22:00:00,,,,,,,,,,
2010-11-06 00:00:00,,,,,,,,,,
2010-11-06 10:00:00,,,,,,,,,,
2010-11-06 12:00:00,,,,,,,,,,
2010-11-06 14:00:00,,,0.006328551220564234,0.006844532180551879,,,,-0.01865528866741328,0.0028660140710178405,
2010-11-06 16:00:00,,,0.001799461759369949,0.018893205272778563,,,-0.017658648799307904,-0.03298755351949917,-0.013164540502169135,
2010-11-06 18:00:00,0.02068785771987323,,0.0002909816500054845,,,,0.0020087112031095863,-0.021332841060911222,0.0007539723867193035,
2010-11-06 20:00:00,0.0007134380710477182,,,,,,-0.0075400848800338885,-0.015379415374194018,0.015840260995983405,
2010-11-06 22:00:00,,,,,,,,,,
2010-11-07 00:00:00,,,,,,,,,,
2010-11-07 10:00:00,,,,,,,,,,
2010-11-07 12:00:00,,,,,,,,,,
2010-11-07 14:00:00,,,0.003322456171392515,0.05450966859659778,,,,-0.020103124228898688,0.037888030775056446,
2010-11-07 16:00:00,,,0.0016847822672043271,0.04545428484420116,,,-0.010668358413743542,-0.023995128663524226,0.010796276471394122,
2010-11-07 18:00:00,0.009033736291423311,,0.005514630448690409,,,,-0.007139002148167545,-0.027740792986804347,-0.0032100400063971948,
2010-11-07 20:00:00,-0.006643466697639677,,,,,,-0.023374943770761564,-0.034765348774344375,-0.002671196532853782,
2010-11-07 22:00:00,,,,,,,,,,
2010-11-08 00:00:00,,,,,,,,,,
2010-11-08 10:00:00,,,,,,,,,,
2010-11-08 12:00:00,,,,,,,,,,
2010-11-08 14:00:00,,,0.00623252520384739,0.01584486863736885,,,,-0.018057097792334248,0.007883957502277496,
2010-11-08 16:00:00,,,0.0016666474130804254,0.04758508189952172,,,0.00023104678036559264,-0.013362141099182785,0.014811430516059373,
2010-11-08 18:00:00,0.026728999819792258,,-0.005432809090696348,,,,0.0031440029237519997,-0.016645657448005766,-0.0018961026355844542,
2010-11-08 20:00:00,0.00982355999406473,,,,,,-0.004952996105736922,-0.015072360018214295,0.022808469392457495,
2010-11-08 22:00:00,,,,,,,,,,
2010-11-09 00:00:00,,,,,,,,,,
2010-11-09 10:00:00,,,,,,,,,,
2010-11-09 12:00:00,,,,,,,,,,
2010-11-09 14:00:00,,,0.0053935154446067375,0.02089187799533067,,,,-0.017795023364379575,0.013236745728607623,
2010-11-09 16:00:00,,0.007333399183595453,0.00343466009151616,0.007008022205396132,,,-0.0009952252515178389,-0.01748284603385686,0.015159301053289727,
2010-11-09 18:00:00,0.05097532122419806,0.007078053323189714,0.0036172259251975006,,,,-0.003981995816749415,-0.019190837897985143,0.0013516210825455803,
2010-11-09 20:00:00,0.000819385835436466,0.0189271428278373,,,,,-0.01590418131925052,-0.024709013359031487,0.015433417426215278,
2010-11-09 22:00:00,,,,,,,,,,
