# SuperDARN MSTID Index Datafile - Reduced Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2025-06-26 13:12:17.174747 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt_reducedIndex
#
# 20101101_20110501 Season Attributes:
# {'min_orig_rti_fraction': 0.25005252100840336}
#
# Individual Radar Attributes:
# pgr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_pgr_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_pgr_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'pgr', 'lat': 53.98, 'lon': -122.59, 'min_orig_rti_fraction': 0.25908613445378154}
# sas: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_sas_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_sas_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'sas', 'lat': 52.16, 'lon': -106.53, 'min_orig_rti_fraction': 0.2502681923833363}
# kap: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_kap_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_kap_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'kap', 'lat': 49.39, 'lon': -82.32, 'min_orig_rti_fraction': 0.25005252100840336}
# gbr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_gbr_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_gbr_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'gbr', 'lat': 53.32, 'lon': -60.46, 'min_orig_rti_fraction': 0.25667016806722687}
# cvw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cvw_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_cvw_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cvw', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': 0.255}
# cve: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cve_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_cve_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cve', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': 0.26280478739220936}
# fhw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhw_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_fhw_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhw', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.25639801375095495}
# fhe: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhe_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_fhe_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhe', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.3098213776179878}
# bks: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_bks_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_bks_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'bks', 'lat': 37.1, 'lon': -77.95, 'min_orig_rti_fraction': 0.25682773109243695}
# wal: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_wal_20101101_20110501', 'MongoDB_MUSICcollection': 'music_guc_wal_20101101_20110501', 'season': '20101101_20110501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'wal', 'lat': 37.93, 'lon': -75.47, 'min_orig_rti_fraction': 0.25550830088132814}
#
# Reduction Attributes:
# ('reduction_type', 'mean')
# ('zscore', True)
# ('daily_vals', True)
# ('smoothing_window', '4D')
# ('smoothing_type', 'mean')
#
,reduced_index,n_good_df,smoothed
2010-11-01,0.6067194713396794,15,0.24215635559969284
2010-11-02,0.04615385025861342,20,0.22352885389577887
2010-11-03,0.07359574520078573,17,0.28773630593447735
2010-11-04,0.16764634878403695,18,0.3452063559255736
2010-11-05,0.8635492794944734,18,0.5487785593961361
2010-11-06,0.2760340502229983,18,0.8449354408845967
2010-11-07,0.8878845590830355,18,0.9021188257262376
2010-11-08,1.3522738747378795,18,1.098838583431317
2010-11-09,1.0922828188610367,21,0.8839000026907425
2010-11-10,1.0629130810433163,22,0.45535214144000574
2010-11-11,0.02813023612073734,21,-0.12016541796408603
2010-11-12,-0.36191757026506743,15,-0.47867098034870725
2010-11-13,-1.2097874187553304,20,-0.5737944667343033
2010-11-14,-0.3711091684951687,16,-0.4886189689144727
2010-11-15,-0.35236370942164696,19,0.08276988302832544
2010-11-16,-0.021215578985744804,16,0.27104984760627593
2010-11-17,1.0757679890158622,21,0.2656191311237496
2010-11-18,0.3820106898166333,20,0.22142216901121142
2010-11-19,-0.37408657535175244,21,-0.1861642666718112
2010-11-20,-0.19800342743589736,19,-0.1938984838046255
2010-11-21,-0.5545777537162283,20,0.00429143233043737
2010-11-22,0.3510738212853761,20,-0.09382108984964291
2010-11-23,0.41867308918849905,19,0.17032305425171634
2010-11-24,-0.5904535161562184,16,0.27001041799307335
2010-11-25,0.5019988226892087,19,0.4592917771244011
2010-11-26,0.7498232762508041,18,0.87005796791
2010-11-27,1.1757985257138102,19,0.898286678109513
2010-11-28,1.052611246986177,17,1.0979435921287783
2010-11-29,0.6149136634872607,16,1.1299419956776195
2010-11-30,1.548450932327866,14,1.0241081245592323
2010-12-01,1.303792139909174,16,0.7079154012173245
2010-12-02,0.6292757625126287,14,0.3494449809188281
2010-12-03,-0.6498572298803708,19,-0.14909858968660977
2010-12-04,0.11456925113388033,19,-0.3694804160296617
2010-12-05,-0.6903821425125775,20,-0.17328728010673347
2010-12-06,-0.252251542859579,21,-0.35321944546915185
2010-12-07,0.13491531381134217,19,-0.3655310577207284
2010-12-08,-0.6051594103157931,16,-0.5301450904449492
2010-12-09,-0.7396285915188838,18,-0.4757612994342473
2010-12-10,-0.9107076737564619,17,-0.5462242446338013
2010-12-11,0.3524504778541496,10,-0.2432494629618429
2010-12-12,-0.8870111911140088,16,-0.09869287778085771
2010-12-13,0.47227053516894946,15,-0.06340293372723937
2010-12-14,-0.3324813330325212,13,0.06504787911842383
2010-12-15,0.4936102540686229,17,-0.1252722678209574
2010-12-16,-0.373207939731356,19,0.22434659881404062
2010-12-17,-0.2890100525885755,17,0.13858710512680628
2010-12-18,1.065994133507471,17,-0.382895443153041
2010-12-19,0.15057227931968556,19,-0.6800948605237721
2010-12-20,-2.4591381328507453,14,-1.3744380031104975
2010-12-21,-1.4778077220714998,19,-1.5440514602653734
2010-12-22,-1.7113784368394305,18,-1.2049872006017381
2010-12-23,-0.5278815492998186,18,-0.9131848884490523
2010-12-24,-1.102881094196204,15,-0.7540545497640279
2010-12-25,-0.3105984734607564,17,-0.8648915760524957
2010-12-26,-1.0748570820993326,18,-0.9642821739029965
2010-12-27,-0.9712296544536899,14,-1.1233799502126782
2010-12-28,-1.500443485598207,16,-0.8628998104012727
2010-12-29,-0.9469895786994836,19,-0.8483374895040661
2010-12-30,-0.03293652285371006,15,-0.2671492492551974
2010-12-31,-0.9129803708648632,15,-0.08528854422138363
2011-01-01,0.8243094753972677,23,-0.10588436456143585
2011-01-02,-0.21954675856422856,19,-0.20683883691424076
2011-01-03,-0.11531980421391898,18,-0.6502235577009554
2011-01-04,-1.3167982602760828,22,-0.684118503134954
2011-01-05,-0.949229407749591,18,-0.8518038967385742
2011-01-06,-0.3551265403002229,17,-0.4336331073075182
2011-01-07,-0.7860613786283998,13,-0.23362335677018334
2011-01-08,0.35588489744814117,24,0.05651131707912299
2011-01-09,-0.14919040560025149,19,0.4188841181143917
2011-01-10,0.8054121550970024,21,0.5592244447542813
2011-01-11,0.6634298255126752,17,0.9772625064225742
2011-01-12,0.9172462040076996,20,1.023405840829976
2011-01-13,1.5229618410729202,22,0.9644303375334449
2011-01-14,0.9899854927266096,19,0.6864194944846785
2011-01-15,0.42752781232655046,23,0.3919174554558684
2011-01-16,-0.19479716818736548,23,0.1308041037452936
2011-01-17,0.3449536849576794,23,0.003606818643355148
2011-01-18,-0.05446791411568952,24,0.18770003659076623
2011-01-19,-0.08126132808120339,24,0.12437183279334023
2011-01-20,0.5415757036022788,22,0.12465161587597225
2011-01-21,0.0916408697679754,24,0.02276463697339523
2011-01-22,-0.05334878178516138,24,0.33109328541640504
2011-01-23,-0.48880924369151146,22,0.40584129010199954
2011-01-24,1.7748902973743181,23,0.29674485049061794
2011-01-25,0.39063288851035327,16,1.0647645395742418
2011-01-26,-0.48973454023068763,14,0.7135557773453098
2011-01-27,2.5832695126429837,18,1.0281060958138037
2011-01-28,0.3700552484585906,16,1.4700583141920998
2011-01-29,1.6488341623843286,21,1.1369240715156383
2011-01-30,1.2780743332824958,22,1.2461312718148205
2011-01-31,1.2507325419371393,22,0.8987619366525978
2011-02-01,0.8068840496553189,20,0.5749279519652841
2011-02-02,0.259356821735438,23,0.8117369350009362
2011-02-03,-0.017261605466759464,24,-0.04911024395073693
2011-02-04,2.197968474079748,19,-0.4125099708229114
2011-02-05,-2.6365046661513736,22,-0.8476327192080897
2011-02-06,-1.19424208575326,23,-1.3914624772776132
2011-02-07,-1.7577525990074725,23,-0.870709182182591
2011-02-08,0.02264944180165425,24,-0.4991509483505964
2011-02-09,-0.5534914857712852,28,0.25267157053566447
2011-02-10,0.2919908495747181,28,0.49509799150594064
2011-02-11,1.249537476537571,27,0.914505679155917
2011-02-12,0.992355125682759,28,1.2115487464072046
2011-02-13,1.1241392648286201,28,1.0862773825067598
2011-02-14,1.480163118579868,26,0.6686367642520488
