# SuperDARN MSTID Index Datafile - Reduced Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2025-06-26 13:12:17.438483 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt_reducedIndex
#
# 20131101_20140501 Season Attributes:
# {'min_orig_rti_fraction': 0.2521186440677966}
#
# Individual Radar Attributes:
# pgr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_pgr_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_pgr_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'pgr', 'lat': 53.98, 'lon': -122.59, 'min_orig_rti_fraction': 0.2589453860640301}
# sas: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_sas_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_sas_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'sas', 'lat': 52.16, 'lon': -106.53, 'min_orig_rti_fraction': 0.28654970760233917}
# kap: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_kap_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_kap_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'kap', 'lat': 49.39, 'lon': -82.32, 'min_orig_rti_fraction': 0.2521186440677966}
# gbr: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_gbr_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_gbr_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'gbr', 'lat': 53.32, 'lon': -60.46, 'min_orig_rti_fraction': 0.2589660864345738}
# cvw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cvw_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_cvw_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cvw', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': 0.2537373645110218}
# cve: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_cve_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_cve_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'cve', 'lat': 43.271, 'lon': -120.358, 'min_orig_rti_fraction': 0.2560360729657717}
# fhw: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhw_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_fhw_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhw', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.25444096133751304}
# fhe: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_fhe_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_fhe_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'fhe', 'lat': 38.859, 'lon': -99.389, 'min_orig_rti_fraction': 0.32824975486762853}
# bks: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_bks_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_bks_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'bks', 'lat': 37.1, 'lon': -77.95, 'min_orig_rti_fraction': 0.2571882566585956}
# wal: {'MongoDB_database': 'mstid_GSMR_fitexfilter', 'MongoDB_collection': 'guc_wal_20131101_20140501', 'MongoDB_MUSICcollection': 'music_guc_wal_20131101_20140501', 'season': '20131101_20140501', 'Max Number of Signals Reported': 2, 'MongoDB_to_CSV_Script': '/scratch/code/lws_hemispheres/mongo_to_csv.py', 'System Hostname': 'analysis1', 'Script Run Time': '2023-10-23 11:01:41.233926', 'radar': 'wal', 'lat': 37.93, 'lon': -75.47, 'min_orig_rti_fraction': 0.28671903544026306}
#
# Reduction Attributes:
# ('reduction_type', 'mean')
# ('zscore', True)
# ('daily_vals', True)
# ('smoothing_window', '4D')
# ('smoothing_type', 'mean')
#
,reduced_index,n_good_df,smoothed
2013-11-01,0.4980378933557759,18,0.35309332508012997
2013-11-02,0.18754154624542482,21,0.3424976070739239
2013-11-03,0.3737005356391892,20,0.40176683903806343
2013-11-04,0.31071045305530565,20,0.5244274013282291
2013-11-05,0.7351148212123341,23,0.6136763902423223
2013-11-06,0.6781837954060875,21,0.6485882919953334
2013-11-07,0.7306964912955622,26,0.4047350159990017
2013-11-08,0.4503580600673496,24,0.3443602446477292
2013-11-09,-0.24029828277299278,23,0.3247635743161941
2013-11-10,0.4366847100009978,24,0.4111539379662965
2013-11-11,0.6523098099694219,28,0.4655084839080047
2013-11-12,0.7959195146677591,26,0.519901092263609
2013-11-13,-0.022880099006159862,22,0.46454397589875057
2013-11-14,0.6542551434234147,20,0.35988609229348445
2013-11-15,0.43088134450998833,20,0.49325162832197766
2013-11-16,0.3772879802466946,22,0.6673752751679609
2013-11-17,0.5105820451078128,22,0.7600582683220548
2013-11-18,1.350749730807348,22,0.48729386933778085
2013-11-19,0.8016133171263641,22,0.5524045395153778
2013-11-20,-0.7137696156904014,24,0.3870258767717909
2013-11-21,0.7710247258182005,28,0.4267262873177365
2013-11-22,0.6892350798330006,27,0.8131467192453186
2013-11-23,0.9604149593101463,20,0.7350811966749757
2013-11-24,0.8319121120199265,24,0.8451596258856138
2013-11-25,0.4587626355368294,24,0.9156936023767925
2013-11-26,1.1295487966755529,24,0.9783061656996734
2013-11-27,1.2425508652748614,25,1.1717047808366428
2013-11-28,1.0823623653114502,27,1.1266898989312921
2013-11-29,1.232357096084707,26,1.171769634017624
2013-11-30,0.94948926905415,21,0.9284642651071642
2013-12-01,1.4228698056201892,25,0.7477191684669169
2013-12-02,0.10914088966961055,24,-0.4929396927234144
2013-12-03,0.5093767095237174,18,-1.796424596637413
2013-12-04,-4.013146175707175,19,-2.687119335302917
2013-12-05,-3.7910698100358053,19,-2.6654012473813085
2013-12-06,-3.453638064992406,21,-1.7514539743184103
2013-12-07,0.5962490612101522,19,-0.765275110188117
2013-12-08,-0.35735708345558304,16,0.10571968107421328
2013-12-09,0.15364564648536827,19,-0.018499928297313954
2013-12-10,0.03034110005691526,21,0.09555824637343568
2013-12-11,0.09937062372404325,22,0.07589692884236278
2013-12-12,0.0988756152274155,23,0.07220776797322553
2013-12-13,0.07500037636107663,17,0.30936927014930543
2013-12-14,0.015584456580366291,13,0.4338717883123083
2013-12-15,1.0480166324283628,21,0.5332592738107544
2013-12-16,0.5968856878794271,18,0.5872693905561781
2013-12-17,0.47255031835486105,17,0.33074676715771667
2013-12-18,0.231624923562061,20,0.30861610361198766
2013-12-19,0.021926138834517012,20,0.4758521348998561
2013-12-20,0.5083630336965111,21,0.6141094124094519
2013-12-21,1.1414944435063348,22,0.8756972676477254
2013-12-22,0.7846540336004447,21,1.1138214965052875
2013-12-23,1.0682775597876104,22,1.0843166861615336
2013-12-24,1.4608599491267593,21,1.2592162577683683
2013-12-25,1.0234752021313198,17,1.3651756560034725
2013-12-26,1.4842523200277837,20,1.3223623552697692
2013-12-27,1.4921151527280265,16,1.3631752701666684
2013-12-28,1.289606746191946,16,1.608343204496859
2013-12-29,1.1867268617189166,21,1.546130009839934
2013-12-30,2.464924057348547,19,1.6947877969087433
2013-12-31,1.2432623741003255,16,1.5555365921879145
2014-01-01,1.884237894467184,18,1.170452933882241
2014-01-02,0.6297220428356016,19,1.1519972932005906
2014-01-03,0.9245894241258523,13,0.9775752863085834
2014-01-04,1.169439811373725,19,0.9738378556477006
2014-01-05,1.1865498668991545,22,0.9230031098597881
2014-01-06,0.6147723201920708,20,0.8345492238908101
2014-01-07,0.7212504409742022,20,0.9881707669478343
2014-01-08,0.815624267497813,19,1.201905118281386
2014-01-09,1.801036039127251,17,1.3074704488138091
2014-01-10,1.4697097255262779,19,1.368627015223716
2014-01-11,1.1435117631038954,23,1.1101466505668618
2014-01-12,1.0602505331374408,19,0.9295031543684673
2014-01-13,0.7671145804998328,23,0.5975451695929741
2014-01-14,0.7471357407327001,22,0.31105542987893775
2014-01-15,-0.18432017599807704,20,-0.10386164518680813
2014-01-16,-0.08570842571870474,23,-0.08409218332600779
2014-01-17,-0.8925537197631508,23,0.008556093559573874
2014-01-18,0.8262135881759013,22,0.11658856788990622
2014-01-19,0.18627293154424973,25,0.2718063482685892
2014-01-20,0.34642147160262465,24,0.1353930301693823
2014-01-21,-0.2716825982484191,21,0.3293352607155486
2014-01-22,0.280560315779074,22,0.36970610608387783
2014-01-23,0.9620418537289147,25,0.5375431905067046
2014-01-24,0.5079048530759416,30,0.6565763848987319
2014-01-25,0.399665739442888,30,0.6613047820310776
2014-01-26,0.7566930933471834,30,0.7654463501272175
2014-01-27,0.9809554422582974,28,0.8642821576098461
2014-01-28,0.9244711254605011,26,0.849160580477738
2014-01-29,0.7950089693734019,27,0.6419023520912176
2014-01-30,0.6962067848187515,28,0.38831600772637265
2014-01-31,0.15192252871221587,29,0.25142123741952366
2014-02-01,-0.0898742519988788,26,0.06816631600294376
2014-02-02,0.24742988814600606,23,0.07712659258587728
2014-02-03,-0.03681290084756805,25,0.09181160421501
2014-02-04,0.1877636350439499,25,0.06691870963191657
2014-02-05,-0.03113420548234786,27,0.11304375977768819
2014-02-06,0.14785830981363227,26,-0.0007129736392169767
2014-02-07,0.14768729973551842,27,-0.0726120291161514
2014-02-08,-0.26726329862367076,34,-0.16855652827993323
2014-02-09,-0.31873042739008556,27,-0.3486830072535283
2014-02-10,-0.23591968684149495,29,-0.3513457882230076
2014-02-11,-0.5728186161588621,29,-0.39126984875724474
2014-02-12,-0.2779144225015881,29,-0.3475134954326764
2014-02-13,-0.47842666952703394,28,-0.1902398799390395
2014-02-14,-0.0608942735432217,29,-0.08728843948529008
2014-02-15,0.056275845815685524,30,0.03105595910399851
2014-02-16,0.1338913393134097,32,0.008094050126735322
